uniref	P10E0	P10E7	P10E90	P11E0	P11E7	P11E90	P12E0	P12E7	P12E90	P13E0	P13E7	P13E90	P14E0	P14E7	P14E90	P15E0	P15E7	P15E90	P17E0	P17E7	P17E90	P18E0	P18E7	P18E90	P19E0	P19E7	P19E90	P1E0	P1E7	P1E90	P20E0	P20E7	P20E90	P21E0	P21E7	P21E90	P22E0	P22E7	P22E90	P23C0	P23C7	P23C90	P25C0	P25C7	P25C90	P2E0	P2E7	P2E90	P38C0	P38C7	P38C90	P3E0	P3E7	P3E90	P4E0	P4E7	P4E90	P5E0	P5E7	P5E90	P6C0	P6C7	P6C90	P7C0	P7C7	P7C90	P8C0	P8C7	P8C90	P9E0	P9E7	P9E90
GH28|g__Blautia.s__Ruminococcus_gnavus	0.0	0.0	0.0	0.0	0.0	6.9284e-08	1.67146e-07	0.0	6.93761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71882e-07	0.0	5.79731e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77553e-07	0.0	0.0	1.8186e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.59581e-07	1.48214e-06	5.4858e-07	0.0	6.07607e-07	5.17122e-07
GH28|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.36005e-06	2.64778e-06	1.00917e-06	6.81901e-07	4.25167e-07	7.04242e-07	0.0	0.0	0.0	0.0	0.0	0.0	7.408e-07	5.06554e-07	4.28064e-07	2.99023e-07	0.0	1.16321e-07	6.60781e-07	2.09673e-06	1.00945e-06	0.0	0.0	2.06048e-07	9.41597e-07	2.37653e-06	1.64757e-06	0.0	0.0	5.85408e-08	5.2621e-06	0.0	1.32874e-07	0.0	0.0	0.0	2.57707e-06	1.12307e-07	7.5485e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.68127e-06	4.25602e-06	0.0	1.0515e-06	1.55634e-06	2.0437e-06	1.96083e-06	1.7716e-06	1.58023e-06	5.53406e-07	1.27811e-06	0.0	0.0	0.0	0.0	2.22098e-06	7.32695e-07	1.17718e-06	1.00959e-06	1.80568e-07	1.26371e-06	0.0	0.0	0.0	0.0	0.0	0.0
GH28|g__Prevotella.s__Prevotella_copri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55686e-05	1.64666e-05	1.94576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14371e-06	3.34263e-06	1.94863e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0904e-05	6.26323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GH28|g__Prevotella.s__Prevotella_copri_CAG_164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62296e-05	1.6803e-05	1.90132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28617e-06	6.67504e-06	3.86833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113569	0.000109708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GH28|g__Roseburia.s__Roseburia_intestinalis	0.0	0.0	6.22453e-08	4.08552e-07	0.0	1.8685e-06	0.0	0.0	0.0	0.0	1.93048e-07	1.37495e-07	6.81866e-08	5.49073e-08	3.40272e-08	8.31231e-07	0.0	5.72122e-08	0.0	7.54917e-07	0.0	0.0	0.0	0.0	9.05234e-08	6.21855e-08	1.32092e-07	0.0	0.0	3.41253e-08	4.42893e-08	0.0	0.0	0.0	0.0	0.0	3.2191e-07	2.56176e-08	5.71787e-07	0.0	0.0	0.0	6.27677e-07	3.06316e-07	0.0	2.27942e-07	1.47142e-07	6.40824e-08	0.0	0.0	0.0	0.0	0.0	7.74915e-08	1.43377e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9426e-07	1.36358e-07	1.33724e-07	0.0	0.0	0.0	0.0	0.0	0.0
GH28|g__Roseburia.s__Roseburia_intestinalis_CAG_13	0.0	0.0	3.66149e-08	4.96878e-07	0.0	1.97717e-06	0.0	0.0	0.0	0.0	1.43229e-07	1.74733e-07	9.37585e-08	2.56234e-08	4.53696e-08	6.79028e-07	0.0	5.08575e-08	0.0	4.46798e-07	0.0	0.0	0.0	0.0	9.05234e-08	4.66391e-08	1.19708e-07	0.0	0.0	3.41253e-08	4.42893e-08	0.0	0.0	0.0	0.0	0.0	4.60665e-07	4.2696e-08	7.52142e-07	0.0	0.0	0.0	6.41317e-07	3.86225e-07	0.0	1.43818e-07	5.51782e-08	2.74639e-08	0.0	0.0	0.0	0.0	0.0	4.30443e-08	2.5091e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39514e-07	9.32978e-08	1.33731e-07	0.0	0.0	0.0	0.0	0.0	0.0
GH28|unclassified	1.60682e-07	1.47535e-07	1.94365e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91815e-07	8.94311e-08	2.217865e-06	3.084455e-06	2.877217e-06	5.58148e-08	3.4917900000000003e-07	0.0	1.56406e-06	3.43574e-07	1.12363e-06	2.078877e-06	9.87535e-07	1.989022e-06	3.31537e-07	0.0	2.01728e-06	0.0	7.10233e-08	0.0	0.0	0.0	2.8103e-07	7.09067e-08	4.30297e-08	0.0	0.0	0.0	7.17548e-08	0.0	0.0	0.0	2.95211e-06	1.04562e-06	4.03202e-06	0.0	0.0	0.0	3.62044e-08	7.40238e-08	0.0	5.758625e-06	1.3621566000000002e-06	3.61214e-06	7.43795e-07	8.78323e-07	3.4991280000000003e-07	0.0	0.0	5.72092e-08	0.0	0.0	4.83455e-08	5.08219e-07	5.85846e-07	5.916366e-07	3.976352e-07	2.249218e-07	2.402171e-07	0.0	0.0	0.0
GH29	2.4216103999999994e-05	4.9308347000000006e-05	2.686338e-05	1.4878568999999999e-05	5.975031e-05	3.3878377500000006e-05	8.219286309999999e-05	7.7311233e-05	7.2659142e-05	4.9498964e-05	0.000132077979	8.4086778e-05	7.011727999999999e-06	1.13868123e-05	8.459977799999999e-06	3.87492687e-05	5.7557458000000004e-05	4.2818251e-05	2.6353120000000005e-05	3.8145808000000005e-05	3.13342716e-05	1.2305102e-05	4.7825069e-05	3.0055023199999995e-05	7.987251e-06	6.2936047e-06	8.6784226e-06	6.635153e-06	6.94654e-06	5.5096079e-06	1.31883083e-05	2.1815326999999998e-05	1.255556e-05	0.00012498131589999998	9.197858269999999e-05	1.9231595699999998e-05	0.0001015544872	5.8854710000000005e-05	0.00013360451999999999	1.2169229000000001e-05	8.20384e-06	2.30270679e-05	8.0388064e-06	1.2067463000000001e-05	1.2342037199999997e-05	2.6585031e-05	3.25055667e-05	1.3768213700000003e-05	1.5928801e-05	2.0204632e-05	1.923855e-05	6.0692921e-05	0.00010124974	4.61196584e-05	3.982241499999999e-06	9.538014099999999e-06	2.8246301e-05	2.999309e-05	6.2641286e-05	2.9949723999999998e-05	2.31926625e-05	3.25363188e-05	2.4462564999999996e-05	3.25877906e-05	1.4021398500000002e-05	2.37947446e-05	6.9556018e-05	6.426684e-05	7.0191502e-05	2.1158676000000002e-05	0.000110638729	5.419740899999999e-05
GH29|g__Bacteroides.s__Bacteroides_caccae	6.44008e-06	7.88605e-06	1.072932e-05	1.913732e-06	3.07104e-07	4.61323e-07	0.0	0.0	0.0	3.71631e-06	6.116589999999999e-06	4.7457900000000005e-06	1.996414e-06	5.42776e-06	2.50762e-06	8.72342e-07	2.9424e-07	1.508516e-06	6.502429999999999e-06	5.70349e-06	8.05916e-06	2.42733e-06	8.48874e-06	1.073131e-05	4.61983e-06	2.78072e-06	3.99287e-06	7.41387e-07	1.07672e-06	1.610464e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.33883e-07	0.0	1.8168819999999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.0967999999999995e-06	3.63925e-06	4.866560000000001e-06	2.88559e-06	3.2219100000000003e-06	5.11399e-06	1.140529e-05	1.735603e-05	1.070498e-05	0.0	0.0	0.0	0.0	0.0	1.773259e-05	8.16303e-06	1.411268e-05	3.60526e-06	2.46144e-06	9.46862e-07	2.37829e-06	0.0	0.0	0.0	4.79647e-06	1.675776e-05	7.74237e-06
GH29|g__Bacteroides.s__Bacteroides_cellulosilyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.33137e-07	8.7519e-06	1.09025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.68984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.99212e-07	0.0	3.48824e-07
GH29|g__Bacteroides.s__Bacteroides_dorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28259e-06	1.22402e-05	2.00049e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.82877e-06	0.0	3.48314e-06	1.70298e-06	1.45364e-05	7.83575e-06	4.58604e-07	2.97166e-07	8.31602e-07	0.0	0.0	1.1158e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78648e-06	9.1733e-06	2.38309e-06	0.0	0.0	0.0	3.53478e-05	2.85131e-05	2.78731e-05	0.0	0.0	1.83142e-06	0.0	0.0	0.0	5.68572e-06	5.34374e-06	1.10616e-05	1.18243e-06	1.02345e-06	6.79468e-06	3.35748e-05	2.11164e-05	2.51825e-05	0.0	0.0	0.0
GH29|g__Bacteroides.s__Bacteroides_finegoldii	0.0	0.0	0.0	8.05062e-08	9.03547e-07	1.23248e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.79372e-08	1.06612e-06	9.26975e-08	0.0	9.36081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9146e-08	3.88844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08821e-07	1.19202e-07	6.11849e-08	1.15979e-08	4.86378e-09	0.0	1.5553154999999999e-06	1.1602522e-05	8.021526e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GH29|g__Bacteroides.s__Bacteroides_fragilis	7.84716e-07	2.3089693e-06	5.03656e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.74983e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4185994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.720664e-06	6.4865293000000005e-06	1.543225e-06	3.0016919999999998e-06	9.14575e-06	4.140031e-06	0.0	0.0	0.0	2.457116e-06	3.744977e-06	1.538057e-06	3.0252425e-06	4.466996e-06	9.314007e-07	0.0	4.86378e-08	0.0	0.0	0.0	0.0	1.25013e-06	0.0	8.90383e-06	0.0	0.0	5.570217e-07	0.0	0.0	0.0	1.3790269999999998e-07	3.190436e-07	2.89635e-07	3.10461e-06	4.61238e-06	3.82432e-06	1.4309059999999999e-06	5.608239999999999e-06	1.129879e-06
GH29|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	2.56982e-07	5.94994e-08	1.3663e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73709e-07	1.14585e-07	9.72871e-07	1.22853e-06	1.22425e-05	1.6793e-06	0.0	0.0	0.0	3.24018e-07	2.5978e-07	2.02951e-07	1.15065e-07	1.19588e-07	2.95029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.04541e-07	0.0	0.0	6.45917e-08	0.0	0.0	0.0	6.96435e-08	2.43458e-08	4.17813e-08	1.17021e-06	2.08823e-06	1.36289e-06	4.33661e-07	4.41253e-06	3.43333e-07
GH29|g__Bacteroides.s__Bacteroides_ovatus	2.7505590000000003e-06	6.5286209999999996e-06	4.082214e-06	7.78226e-07	4.61511e-06	2.71805e-06	1.11009e-05	5.15568e-06	8.64494e-06	0.0	0.0	5.36044e-07	5.17846e-08	4.00371e-08	6.43363e-08	3.79372e-08	3.11728e-08	1.19747e-07	2.52924e-06	2.00697e-05	2.27598e-06	2.27981e-06	1.8799e-05	6.94049e-06	0.0	0.0	0.0	7.39851e-07	1.28925e-06	7.32643e-07	9.35865e-06	3.68667e-06	8.52411e-06	2.37411e-06	1.09741e-05	7.59786e-07	3.73644e-06	3.90163e-06	5.62382e-06	1.20544e-06	1.25328e-06	1.28105e-06	2.39598e-06	4.25636e-06	1.8583352000000003e-06	5.25943e-06	7.56937e-06	1.26267e-06	5.02576e-08	6.32291e-08	2.03029e-07	3.512745e-06	2.0843821e-05	1.826997e-06	2.56993e-06	9.46608e-06	1.43532e-05	0.0	0.0	5.71805e-07	0.0	0.0	0.0	1.479419e-06	5.05558e-07	8.963710000000001e-07	2.75799e-06	2.8417e-06	3.64707e-06	2.02307e-06	1.5201e-06	1.78675e-06
GH29|g__Bacteroides.s__Bacteroides_sp_D2	0.0	0.0	0.0	0.0	5.91725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GH29|g__Bacteroides.s__Bacteroides_stercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2716e-05	8.32176e-05	4.72427e-05	1.17999e-06	7.34749e-07	1.78745e-06	3.26873e-05	4.43747e-05	3.07086e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.42033e-07	6.41908e-07	2.06349e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00011808859999999999	6.830249999999999e-05	1.019343e-05	8.201350000000001e-05	2.38368e-06	0.0001068537	2.24786e-06	1.19535e-06	9.83083e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.37884e-06	7.87226e-06	5.52805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03678e-05	1.18884e-06	6.12291e-06	0.0	0.0	0.0	7.16602e-06	7.24307e-05	3.66878e-05
GH29|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.0	0.0	0.0	0.0	1.03182e-06	2.10786e-07	0.0	0.0	0.0	1.78278e-07	1.32808e-06	1.1704e-06	0.0	0.0	0.0	3.24063e-07	3.73764e-06	3.74922e-07	6.81537e-07	6.25149e-07	1.25374e-06	0.0	0.0	0.0	1.261e-07	0.0	1.36334e-07	2.28343e-07	2.00234e-07	0.0	9.19465e-07	9.1062e-07	1.05253e-06	0.0	0.0	0.0	5.58835e-06	6.84132e-06	1.4159e-06	2.72744e-07	2.11796e-07	9.85053e-07	0.0	0.0	0.0	2.8577e-06	3.75477e-06	6.95429e-07	2.01143e-07	2.90828e-07	2.12502e-07	2.45627e-07	1.08194e-06	2.23404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19547e-07	0.0	0.0	0.0	6.172e-07	3.65623e-07	3.30067e-07
GH29|g__Bacteroides.s__Bacteroides_xylanisolvens	4.3075e-06	1.72702e-05	5.09456e-06	4.26686e-06	1.40933e-05	2.23718e-05	5.76333e-05	3.73301e-05	4.90579e-05	1.26663e-06	1.21533e-05	4.25354e-06	9.58025e-07	1.51686e-06	5.65105e-07	8.06185e-07	1.20328e-06	2.97018e-06	5.46534e-06	4.30597e-07	8.50607e-06	0.0	0.0	0.0	6.75728e-07	3.96724e-07	4.81575e-07	0.0	0.0	1.83154e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.53774e-06	9.69702e-06	3.2689e-06	2.27646e-06	1.27925e-06	4.75161e-06	0.0	0.0	6.81148e-06	0.0	0.0	0.0	1.79768e-06	2.16439e-06	5.15962e-06	5.59724e-06	1.13295e-05	2.22311e-06	0.0	0.0	0.0	2.40754e-05	2.51441e-05	6.64031e-06	3.64084e-06	2.72218e-06	3.802e-06	6.48632e-07	1.56979e-07	2.86509e-07	2.58314e-05	2.96179e-05	3.35212e-05	0.0	0.0	2.14095e-06
GH29|g__Blautia.s__Blautia_obeum	5.430820000000001e-07	0.0	3.0625000000000003e-07	0.0	0.0	3.06602e-07	0.0	0.0	0.0	2.56103e-07	0.0	2.113857e-07	0.0	0.0	1.621444e-07	7.43855e-08	0.0	1.829422e-07	2.86931e-07	0.0	6.88369e-08	8.81338e-07	0.0	4.07349e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.735859999999999e-07	0.0	0.0	2.76604e-07	0.0	4.83546e-07	7.27332e-08	0.0	2.519167e-07	9.53757e-07	7.4415e-07	6.249050000000001e-07	7.31511e-08	2.5273850000000004e-07	6.03084e-08	2.2270899999999999e-07	1.8566570000000001e-07	2.5342e-07	0.0	2.49446e-07	3.70063e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.17583e-07	0.0	0.0	5.43909e-07	1.081011e-06	1.144592e-06	0.0	0.0	2.038726e-07	0.0	0.0	0.0	5.953850000000001e-07	0.0	2.45503e-07
GH29|g__Blautia.s__Ruminococcus_gnavus	0.0	0.0	0.0	0.0	0.0	5.09705e-08	1.51511e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78062e-07	3.93551e-07	0.0	6.17609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.45843e-07	0.0	0.0	3.90389e-07	0.0	5.78228e-08	0.0	0.0	0.0	0.0	1.11988e-07	1.22565e-06	5.02612e-07	0.0	6.00839e-07	6.09377e-07
GH29|g__Blautia.s__Ruminococcus_torques	4.63902e-06	0.0	0.0	1.40228e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5468e-07	0.0	2.43212e-07	2.04454e-07	0.0	1.34905e-07	4.33248e-07	0.0	7.85238e-08	2.35133e-07	0.0	4.89882e-08	7.07536e-07	0.0	1.46456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771e-06	5.15635e-07	1.53305e-06	2.19441e-07	2.53191e-07	0.0	0.0	0.0	6.83007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06466e-07	0.0	0.0
GH29|g__Lachnoclostridium.s__Clostridium_scindens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20126e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GH29|g__Parabacteroides.s__Parabacteroides_distasonis	3.41532e-06	1.23019e-05	3.44408e-06	4.56957e-06	2.47676e-05	1.44433e-06	0.0	0.0	0.0	2.37658e-06	1.29876e-05	2.42618e-06	1.45331e-06	2.22202e-06	1.72478e-06	5.1611e-07	5.67222e-06	4.66881e-06	5.2149e-06	7.02835e-06	5.01566e-06	1.44511e-07	1.53021e-06	8.03178e-07	2.65829e-07	4.73581e-07	2.26955e-07	3.94945e-06	3.36003e-06	3.63422e-07	0.0	0.0	0.0	7.40423e-07	4.64402e-06	3.13283e-06	1.36085e-06	5.89091e-06	6.12149e-06	1.29113e-06	1.27846e-06	1.16722e-06	5.72803e-07	6.62979e-07	1.07707e-06	2.00605e-06	2.78778e-06	1.09851e-06	3.78201e-06	4.07118e-06	1.95651e-06	9.66979e-07	7.93919e-06	6.68413e-07	0.0	0.0	0.0	5.4318e-06	3.7275e-05	3.76694e-06	4.4663e-06	6.89077e-06	3.48503e-06	1.3001e-05	7.98772e-06	4.267e-06	2.92421e-06	2.73447e-06	2.15083e-06	6.44985e-07	5.93023e-06	1.04674e-06
GH29|g__Parabacteroides.s__Parabacteroides_merdae	1.07884e-06	2.2226e-06	1.84474e-06	8.37712e-07	5.33175e-06	6.69393e-07	1.29648e-05	3.42042e-05	1.39548e-05	6.58973e-07	1.58691e-06	1.05871e-06	7.70952e-07	8.4026e-07	1.16203e-06	9.41354e-07	9.78096e-07	6.24476e-07	2.10746e-06	1.49852e-06	1.62128e-06	2.74305e-06	2.76929e-06	1.99775e-06	4.19266e-07	7.0564e-07	3.5331e-07	3.64413e-07	3.86968e-07	3.87232e-07	1.37847e-06	1.56386e-05	2.1584e-06	1.36388e-06	1.23801e-06	2.02543e-06	0.0	0.0	0.0	2.4086e-06	1.60087e-06	2.60032e-06	5.57407e-07	7.25424e-07	6.35606e-07	4.80355e-07	3.22008e-07	1.45144e-06	1.02734e-06	1.65066e-06	5.15775e-07	1.27686e-06	1.2585e-06	1.47377e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.3732e-07	1.58538e-06	9.86321e-07	2.22309e-06	1.61945e-06	2.01257e-06	0.0	0.0	0.0	2.84529e-06	2.51951e-06	1.53091e-06
GH29|g__Roseburia.s__Roseburia_intestinalis	0.0	0.0	1.92592e-08	5.34325e-07	0.0	2.21013e-06	0.0	0.0	0.0	0.0	1.17919e-07	2.04905e-07	1.16568e-07	3.4657e-08	3.97735e-08	9.07289e-07	0.0	7.69049e-08	0.0	8.42783e-07	0.0	0.0	0.0	0.0	9.06946e-08	2.18061e-08	2.1278e-07	0.0	0.0	0.0	4.65917e-08	0.0	0.0	0.0	0.0	0.0	5.31322e-07	0.0	6.62061e-07	0.0	0.0	0.0	5.3829e-07	4.10976e-07	0.0	2.94025e-07	2.32187e-07	1.05946e-07	0.0	0.0	0.0	0.0	0.0	6.33947e-08	5.65615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60737e-07	9.05981e-08	1.55486e-07	0.0	0.0	0.0	0.0	0.0	0.0
GH29|g__Roseburia.s__Roseburia_intestinalis_CAG_13	0.0	0.0	3.46665e-08	3.25241e-07	0.0	1.73698e-06	0.0	0.0	0.0	0.0	6.55108e-08	1.68748e-07	1.30007e-07	5.39109e-08	3.97764e-08	9.64763e-07	0.0	4.68117e-08	0.0	7.94185e-07	0.0	0.0	0.0	0.0	8.16284e-08	4.90636e-08	1.91068e-07	0.0	0.0	0.0	5.17686e-08	0.0	0.0	0.0	0.0	0.0	4.96294e-07	0.0	5.53063e-07	0.0	0.0	0.0	6.81839e-07	5.1372e-07	0.0	1.7984e-07	1.35442e-07	4.33479e-08	0.0	0.0	0.0	0.0	0.0	5.43383e-08	7.16446e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7514e-07	1.58552e-07	1.77695e-07	0.0	0.0	0.0	0.0	0.0	0.0
GH29|g__Roseburia.s__Roseburia_inulinivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71067e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.20369e-07	1.01124e-07	0.0	5.68409e-08	0.0	0.0	3.32988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41929e-07	0.0	0.0	0.0	0.0	6.36729e-08	1.26094e-07	0.0	0.0	0.0	0.0	0.0	5.68408e-07	5.67218e-07	1.7901e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.68307e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GH29|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1036e-07	0.0	0.0	0.0	0.0	0.0	1.03879e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GH29|unclassified	0.0	7.30497e-07	6.679814e-07	1.70111e-07	2.782863e-06	4.65542e-07	3.423521e-07	6.21233e-07	4.30475e-07	0.0	2.2642551e-06	1.553111e-06	0.0	5.165654e-07	1.637415e-07	3.751469e-07	2.00037e-07	2.845386e-07	2.0211e-07	1.059417e-06	9.150229999999999e-07	4.2423e-07	1.701359e-06	9.57239e-07	0.0	9.2699e-07	4.19876e-08	6.11706e-07	6.33335e-07	4.727269e-07	6.81714e-07	5.6576e-07	8.20519e-07	1.624564e-07	1.7997300000000002e-07	1.204798e-07	2.780212e-07	0.0	1.272086e-07	3.6552799999999996e-07	1.25049e-07	1.893424e-07	9.26663e-08	9.873169999999999e-07	1.582386e-07	1.5253499999999998e-07	0.0	2.518813e-07	2.2593e-07	0.0	0.0	7.85095e-07	1.3250831000000001e-06	2.0599239999999998e-07	3.39755e-08	7.19341e-08	2.207448e-06	0.0	2.22186e-07	1.59136e-07	5.55435e-08	7.427379999999999e-07	3.7775199999999995e-07	8.05506e-08	0.0	4.83948e-08	8.09147e-08	3.00975e-08	0.0	0.0	4.93207e-07	2.54912e-07
